Date,Close,High,Low,Open,Volume,Trade,Shares,Cash,Position_value,Total_value,Portfolio_return,Portfolio_return_1d%
2024-05-15,66.2934799194336,66.31697451607003,65.21768701896626,65.26343846285,2849600,0,0.0,283670.2616271973,0.0,283670.2616271973,183.67026162719733,0.0
2024-05-16,66.01278686523438,66.55810607416116,66.01278686523438,66.39858733748393,2904800,0,0.0,283670.2616271973,0.0,283670.2616271973,183.67026162719733,0.0
2024-05-17,65.8520278930664,66.23040935809344,65.48848432492265,66.20320906289133,2498400,0,0.0,283670.2616271973,0.0,283670.2616271973,183.67026162719733,0.0
2024-05-20,66.68669891357422,66.81159084508649,65.96208721762954,66.00413296034498,2975200,0,0.0,283670.2616271973,0.0,283670.2616271973,183.67026162719733,0.0
2024-05-21,66.74977111816406,66.81901716590664,66.24649763569884,66.3948841800767,2180000,0,0.0,283670.2616271973,0.0,283670.2616271973,183.67026162719733,0.0
2024-05-22,66.76583862304688,67.04406052959688,66.34912463790552,66.87713040456777,3800800,1,4248.0,48.97915649419883,283621.2824707031,283670.2616271973,183.67026162719733,0.0
2024-05-23,66.77079010009766,67.91830465751977,66.48762470929026,67.89728555750648,4152800,0,4248.0,48.97915649419883,283642.31634521484,283691.29550170904,183.69129550170905,0.007414902919711253
2024-05-24,67.41996765136719,67.50405158997403,66.73368844649708,66.91916972063778,2293600,0,4248.0,48.97915649419883,286400.0225830078,286449.001739502,186.449001739502,0.9720799620996257
2024-05-28,67.99990844726562,68.23485442162372,67.57083204077006,67.9702326499262,2983200,0,4248.0,48.97915649419883,288863.6110839844,288912.5902404786,188.9125902404786,0.8600443660184087
2024-05-29,67.76249694824219,67.98631073298769,67.29261252994948,67.40761002238473,2500000,0,4248.0,48.97915649419883,287855.0870361328,287904.066192627,187.904066192627,-0.34907583882450854
2024-05-30,66.16488647460938,67.25056634441052,65.89160799614466,67.1837957984419,4374400,0,4248.0,48.97915649419883,281068.4377441406,281117.4169006348,181.11741690063482,-2.3572606603796564
2024-05-31,66.10675048828125,66.40970469808141,64.62785152416075,66.40970469808141,4368000,0,4248.0,48.97915649419883,280821.47607421875,280870.45523071295,180.87045523071293,-0.08785000682087762
2024-06-03,66.4542236328125,66.7732535128265,65.56268187448423,66.76954026495049,3090400,0,4248.0,48.97915649419883,282297.5419921875,282346.5211486817,182.34652114868172,0.5255326398628357
2024-06-04,66.49503326416016,66.61374399034537,66.00536000930458,66.40229263199257,2493600,0,4248.0,48.97915649419883,282470.90130615234,282519.88046264654,182.51988046264654,0.061399486439417394
2024-06-05,68.18911743164062,68.24476333707476,66.99956450351151,67.14300007014324,3935200,0,4248.0,48.97915649419883,289667.3708496094,289716.3500061036,189.71635000610357,2.547243589255488
2024-06-06,67.9961929321289,68.50193425784035,67.7563035419224,68.38323108561546,3062400,0,4248.0,48.97915649419883,288847.8275756836,288896.8067321778,188.89680673217782,-0.2828778126980125
2024-06-07,67.99125671386719,68.21878375550662,67.60421847625304,67.88615366607236,2336800,0,4248.0,48.97915649419883,288826.8585205078,288875.837677002,188.875837677002,-0.007258320163860965
2024-06-10,68.2261962890625,68.42651546414643,67.63883891276336,67.70437925322109,2583200,0,4248.0,48.97915649419883,289824.8818359375,289873.8609924317,189.8738609924317,0.3454852172668055
2024-06-11,69.18328094482422,69.18328094482422,67.98754705131034,68.08894439188559,3842400,0,4248.0,48.97915649419883,293890.5774536133,293939.5566101075,193.93955661010747,1.4025740726522296
2024-06-12,70.67083740234375,71.39173581766356,69.93509354236497,70.01175852805163,3524800,0,4248.0,48.97915649419883,300209.71728515625,300258.69644165045,200.25869644165044,2.1498092684153036
2024-06-13,71.36947631835938,71.73797088293875,70.89217302592458,71.5945278170013,3267200,0,4248.0,48.97915649419883,303177.5354003906,303226.5145568848,203.22651455688484,0.988420368970444
2024-06-14,71.64646911621094,71.68851486055118,71.11228967034593,71.27921980377216,3114400,0,4248.0,48.97915649419883,304354.20080566406,304403.17996215826,204.40317996215828,0.3880483232124199
2024-06-17,72.51945495605469,72.79149563012244,71.52404043133642,71.83070789449067,3341600,0,4248.0,48.97915649419883,308062.6446533203,308111.6238098145,208.1116238098145,1.2182671180101634
2024-06-18,72.81006622314453,72.97823412212567,72.42302797722627,72.58625242526796,3729600,0,4248.0,48.97915649419883,309297.16131591797,309346.14047241217,209.34614047241217,0.40067188875667625
2024-06-20,71.8121566772461,73.33928260361287,71.49807781361051,73.30218786338054,4934400,0,4248.0,48.97915649419883,305058.0415649414,305107.0207214356,205.10702072143562,-1.370348356214457
2024-06-21,71.4399642944336,71.98528345125065,70.944109828205,71.60318871667295,3844800,0,4248.0,48.97915649419883,303476.9683227539,303525.9474792481,203.52594747924812,-0.5182028386134796
2024-06-24,70.12922668457031,71.22356305299576,70.10449434150813,71.04426299985927,4210400,0,4248.0,48.97915649419883,297908.9549560547,297957.9341125489,197.95793411254888,-1.834443945547659
2024-06-25,71.13329315185547,71.15183674746909,70.2887331274554,70.52244130074453,2475200,0,4248.0,48.97915649419883,302174.22930908203,302223.20846557623,202.22320846557622,1.4315021903112735
2024-06-26,71.27552032470703,71.46595263957701,70.8328436840767,71.11972235879624,4517600,0,4248.0,48.97915649419883,302778.41033935547,302827.38949584967,202.82738949584967,0.19991218852482007
2024-06-27,71.41770935058594,71.6860368134095,71.17781993461972,71.25572267338339,3978400,0,4248.0,48.97915649419883,303382.42932128906,303431.40847778326,203.43140847778324,0.1994598252619051
2024-06-28,71.39195251464844,72.57069025418433,71.31889684721396,71.85131071153864,3043200,0,4248.0,48.97915649419883,303273.01428222656,303321.99343872076,203.32199343872074,-0.036059233159613235
2024-07-01,72.0927734375,72.19678351181983,70.68991838365524,71.57026696809119,4725600,0,4248.0,48.97915649419883,306250.1015625,306299.0807189942,206.29908071899422,0.9814940375811876
2024-07-02,72.57192993164062,72.57192993164062,71.62968034398753,71.68168159045968,2933600,0,4248.0,48.97915649419883,308285.5583496094,308334.5375061036,208.33453750610354,0.6645324505484718
2024-07-03,73.41017150878906,73.4250290066644,72.48896885440922,72.50753694814254,3024000,0,4248.0,48.97915649419883,311846.40856933594,311895.38772583014,211.89538772583015,1.1548658312908078
2024-07-05,73.78410339355469,73.9735478481257,73.29626200708897,73.47951709640174,4101600,0,4248.0,48.97915649419883,313434.8712158203,313483.8503723145,213.48385037231452,0.5092934070191291
2024-07-08,74.27938079833984,74.35491524499392,73.85716629107456,74.04041384109637,3916800,0,4248.0,48.97915649419883,315538.80963134766,315587.78878784186,215.58778878784187,0.6711473056837169
2024-07-09,74.12089538574219,74.66816680250753,73.76182149292437,74.57406426192227,3110400,0,4248.0,48.97915649419883,314865.5635986328,314914.542755127,214.91454275512703,-0.2133308247764476
2024-07-10,75.13867950439453,75.17335204692766,74.28186414807837,74.56045364414229,3171200,0,4248.0,48.97915649419883,319189.11053466797,319238.08969116217,219.23808969116217,1.3729270481474876
2024-07-11,73.69124603271484,75.34792537310929,73.36684467258122,75.34792537310929,5791200,0,4248.0,48.97915649419883,313040.41314697266,313089.39230346686,213.08939230346687,-1.926053809444761
2024-07-12,74.377197265625,75.03590748065263,73.67143578115092,73.86335145535473,5523200,0,4248.0,48.97915649419883,315954.333984375,316003.3131408692,216.00331314086918,0.9306993175220546
2024-07-15,74.758544921875,75.42344439141529,74.38832419362025,74.97150742615594,4791200,0,4248.0,48.97915649419883,317574.298828125,317623.2779846192,217.62327798461916,0.512641727597285
2024-07-16,74.84893798828125,75.08047617012049,74.20137470982178,75.00370990433542,3372800,0,4248.0,48.97915649419883,317958.28857421875,318007.26773071295,218.00726773071295,0.1208947116629
2024-07-17,72.1521987915039,73.30741865380278,72.05686441652173,73.17617235254907,6105600,0,4248.0,48.97915649419883,306502.5404663086,306551.5196228028,206.5515196228028,-3.6023541819210303
2024-07-18,71.77703857421875,72.79110465802248,71.05889826236856,72.72176712909675,9515200,0,4248.0,48.97915649419883,304908.85986328125,304957.83901977545,204.95783901977543,-0.5198736594058673
2024-07-19,70.92516326904297,71.9082748264481,70.77163073054822,71.58015532672549,3268800,0,4248.0,48.97915649419883,301290.09356689453,301339.07272338873,201.3390727233887,-1.1866447860525597
2024-07-22,72.33792114257812,72.37383306687643,71.38453210180022,71.78074219588932,3532800,0,4248.0,48.97915649419883,307291.4890136719,307340.4681701661,207.3404681701661,1.9915756003823226
2024-07-23,72.20421600341797,72.78863128235184,71.9739095891844,72.12125279372295,3251200,0,4248.0,48.97915649419883,306723.50958251953,306772.48873901373,206.77248873901374,-0.18480463524180868
2024-07-24,69.3700180053711,71.56654001394442,69.15704790117911,71.37957431444087,5790400,0,4248.0,48.97915649419883,294683.8364868164,294732.8156433106,194.73281564331063,-3.9246260788221687
2024-07-25,68.7175064086914,70.35684969377922,67.76039908829439,69.27716419814976,5316000,0,4248.0,48.97915649419883,291911.9672241211,291960.9463806153,191.9609463806153,-0.9404684906379246
2024-07-26,69.53097534179688,70.07081798601666,69.13228650261023,69.71299104980753,3784000,0,4248.0,48.97915649419883,295367.5832519531,295416.5624084473,195.4165624084473,1.1835884458762935
2024-07-29,69.27468872070312,70.32961680024644,69.08029423541677,70.07579230165324,3352800,0,4248.0,48.97915649419883,294278.8776855469,294327.8568420411,194.32785684204106,-0.36853233871870783
2024-07-30,67.95230102539062,69.68203591767927,67.38274338774627,69.5470714794619,3631200,0,4248.0,48.97915649419883,288661.3747558594,288710.3539123536,188.71035391235358,-1.9085869037201886
2024-07-31,70.32960510253906,70.68124269908371,69.33906474031468,69.78604426503486,3399200,0,4248.0,48.97915649419883,298760.16247558594,298809.14163208014,198.80914163208013,3.4978959302555346
2024-08-01,67.78762817382812,70.87563809650129,67.22920982802714,70.25655036186131,5325600,0,4248.0,48.97915649419883,287961.8444824219,288010.8236389161,188.01082363891607,-3.6137843488268873
2024-08-02,66.124755859375,66.74013296417627,65.28279809711567,66.23743405304786,6441600,0,4248.0,48.97915649419883,280897.962890625,280946.9420471192,180.9469420471192,-2.4526444883380405
2024-08-05,63.81060791015625,65.0104002184691,61.18072447452886,61.29835265323074,11225600,0,4248.0,48.97915649419883,271067.46240234375,271116.44155883795,171.11644155883795,-3.499059436864249
2024-08-06,64.44454956054688,65.63320245600303,63.55554054732407,64.35788332999323,5969600,0,4248.0,48.97915649419883,273760.4465332031,273809.4256896973,173.80942568969732,0.9932942891163421
2024-08-07,63.695457458496094,66.26962144554483,63.591454954878415,65.69015625372005,5260000,-1,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,-1.1621744728094074
2024-08-08,65.90188598632812,66.04798977737376,63.89480093254163,64.88163066090917,3280000,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-09,66.32162475585938,66.56802043576143,65.48461702910097,65.76815645721547,3380800,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-12,66.66583251953125,67.20444331043879,66.18046991698552,66.49744249212877,3022400,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-13,68.59243774414062,68.60977401331066,67.33816547118914,67.33816547118914,4967200,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-14,68.89456176757812,69.23134944659476,68.08974766089,68.97504620113645,3368800,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-15,70.74810791015625,70.8100166818327,69.70927690769174,69.77737504509122,3487200,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-16,70.91154479980469,71.06631672206727,70.23921647636274,70.4843727829154,3006400,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-19,71.89960479736328,71.89960479736328,70.43360185582948,70.82363011448888,4008800,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-20,71.65940856933594,72.11010627454674,71.2830059300215,71.76712923552317,3181600,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-21,72.06675720214844,72.30201354758105,71.51453581848469,71.67673649121261,2658400,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-22,70.55865478515625,72.57811836720367,70.49055665611111,72.43820395580187,4973600,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-23,71.81542205810547,72.07667528823526,71.00812917249989,71.27557932622547,3362400,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-26,71.13565826416016,72.01228104023407,70.75429811011425,71.85750910921807,2830400,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-27,71.46749114990234,71.58264056417856,70.34817566474906,70.63791205602925,2420000,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-28,70.52523040771484,71.48357688306714,69.99033776996005,71.36346994892232,2856800,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-29,70.3370361328125,71.6903610397003,70.18350358084696,70.72458566667235,3172000,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-08-30,71.06754302978516,71.26813437810311,70.26396848096456,70.95487240430678,2256000,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-03,67.93744659423828,70.47075619328226,67.55608645350391,70.47075619328226,4990400,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-04,67.79133605957031,68.3398468025134,66.97290401207509,67.2576828154303,3815200,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-05,67.64027404785156,68.42033051307907,67.25149275688442,67.36292399675827,2816000,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-06,66.01580047607422,67.80868372428256,65.73102162485442,67.68981615665695,5536800,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-09,66.90728759765625,67.01500825949942,66.10495230745231,66.66956002226681,2603200,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-10,67.58580780029297,67.64524536422131,66.53955553068141,67.12397074920732,4584800,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-11,69.53346252441406,69.62879689993356,66.7847113761121,67.8123955397086,3863200,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-12,70.06834411621094,70.35312292728747,68.98494071531579,69.53345147313087,3340000,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-13,70.48188018798828,70.69608206807017,70.01137514804974,70.22310581677166,2504800,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-16,70.06834411621094,70.25159164456547,69.45296705474685,69.84794528261924,2271200,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-17,70.03243255615234,70.69981086827451,69.64117247967741,70.58590085470168,2005600,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-18,69.70928955078125,70.94622582406282,69.62137635845565,70.23427482065786,3574400,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-19,71.77084350585938,72.1905792429826,71.31023830534222,71.56159155099351,4102400,0,0.0,270627.2824401856,0.0,270627.2824401856,170.62728244018558,0.0
2024-09-20,71.51948547363281,71.90579558641937,71.02793347676108,71.60863803047273,2511200,1,3783.0,69.0688934326754,270558.21354675293,270627.2824401856,170.62728244018558,0.0
2024-09-23,71.4947280883789,71.6532181809178,71.30653055001842,71.61607442711136,3056000,0,3783.0,69.0688934326754,270464.5563583374,270533.6252517701,170.5336252517701,-0.0346074451810785
2024-09-24,72.13980865478516,72.15590553838484,71.0105933772115,71.8030210408791,2599200,0,3783.0,69.0688934326754,272904.89614105225,272973.9650344849,172.9739650344849,0.9020467531323462
2024-09-25,72.18810272216797,72.55335840994333,71.90208451445395,71.90208451445395,2404000,0,3783.0,69.0688934326754,273087.5925979614,273156.6614913941,173.15666149139412,0.066928161770341
2024-09-26,73.08330535888672,73.57857553497405,72.32182444026319,73.50675924341891,3957600,0,3783.0,69.0688934326754,276474.14417266846,276543.21306610113,176.54321306610115,1.2397836304694154
2024-09-27,72.54102325439453,73.24911678829459,72.15782833241789,73.24911678829459,2637600,0,3783.0,69.0688934326754,274422.6909713745,274491.7598648072,174.4917598648072,-0.7418201222691323
2024-09-30,72.73445892333984,72.77537683629592,71.86390496911196,72.2086569297711,4309600,0,3783.0,69.0688934326754,275154.4581069946,275223.5270004273,175.22352700042728,0.266589837152309
2024-10-01,70.90655517578125,72.54596637248929,70.46879554045647,72.54596637248929,4868000,0,3783.0,69.0688934326754,268239.49822998047,268308.56712341314,168.30856712341316,-2.512488649636202
2024-10-02,71.35298919677734,71.69649987148075,70.44151725800744,70.86810507808244,2304000,0,3783.0,69.0688934326754,269928.3581314087,269997.42702484137,169.99742702484136,0.6294468788435648
2024-10-03,71.63325500488281,72.17517898289896,71.12729126066586,71.16077643732922,2632800,0,3783.0,69.0688934326754,270988.6036834717,271057.67257690436,171.05767257690437,0.39268727992931574
2024-10-04,72.55091857910156,72.66128946437118,71.71013342971155,72.66128946437118,2838400,0,3783.0,69.0688934326754,274460.1249847412,274529.1938781739,174.52919387817388,1.2807316126735246
2024-10-07,72.03008270263672,72.69973319294394,71.90854756849565,72.20369242872464,2870400,0,3783.0,69.0688934326754,272489.8028640747,272558.8717575074,172.55887175750738,-0.7177095058024552
2024-10-08,73.34335327148438,73.45248285537433,72.39715481940479,72.50504309023066,2664000,0,3783.0,69.0688934326754,277457.9054260254,277526.97431945807,177.52697431945808,1.8227631079903883
2024-10-09,74.16429901123047,74.23126936375367,73.23670513211383,73.3669143290461,3749600,0,3783.0,69.0688934326754,280563.54315948486,280632.61205291754,180.63261205291755,1.119039956773582
2024-10-10,74.23126983642578,74.35651378197933,73.44131788951174,73.65957705516001,4060800,0,3783.0,69.0688934326754,280816.89379119873,280885.9626846314,180.8859626846314,0.09027839988393627
2024-10-11,74.46067810058594,74.61196689788156,74.0030802009411,74.04524699550454,2566400,0,3783.0,69.0688934326754,281684.7452545166,281753.8141479493,181.7538141479493,0.30896932513935216
2024-10-14,75.3833236694336,75.57553797249092,74.9220017731138,74.9468053277946,3144000,0,3783.0,69.0688934326754,285175.1134414673,285244.18233489996,185.24418233489993,1.2388006875810653
2024-10-15,74.024169921875,75.65366584253388,73.75258726843185,75.50361076869228,3642400,0,3783.0,69.0688934326754,280033.4348144531,280102.5037078858,180.10250370788577,-1.8025533719658537
2024-10-16,74.29822540283203,74.41355397073058,73.4685969327401,74.29202640715644,2238400,0,3783.0,69.0688934326754,281070.1866989136,281139.25559234625,181.13925559234625,0.3701330301358663
2024-10-17,74.59090423583984,75.3920129627466,74.55990168158006,75.30148035739961,3032000,0,3783.0,69.0688934326754,282177.3907241821,282246.4596176148,182.24645961761482,0.39382761504995756
2024-10-18,74.84759521484375,75.1018146083492,74.72606764220781,75.1018146083492,2437600,0,3783.0,69.0688934326754,283148.4526977539,283217.5215911866,183.21752159118657,0.34404753026393564
2024-10-21,75.26551055908203,75.27419218144999,74.51029267187171,74.63306156010911,2782400,0,3783.0,69.0688934326754,284729.4264450073,284798.49533844,184.79849533844,0.5582189048089603
2024-10-22,75.21342468261719,75.44532314206354,74.66530173928777,74.90835687766956,3076800,0,3783.0,69.0688934326754,284532.3855743408,284601.4544677735,184.60145446777346,-0.06918606449530795
2024-10-23,74.0452651977539,75.01130208160052,73.36940798853894,74.90217248306018,3583200,0,3783.0,69.0688934326754,280113.238243103,280182.3071365357,180.18230713653568,-1.552749384047225
2024-10-24,74.2969970703125,74.46689045400454,73.82575978191888,74.3552858054017,2189600,0,3783.0,69.0688934326754,281065.5399169922,281134.60881042486,181.13460881042488,0.33988644166067505
2024-10-25,74.64918518066406,75.47013212624124,74.52517497657105,74.64297861527366,3286400,0,3783.0,69.0688934326754,282397.86753845215,282466.9364318848,182.46693643188482,0.4739109237021699
2024-10-28,74.8017349243164,75.1948452550586,74.7620507403227,75.1948452550586,2640800,0,3783.0,69.0688934326754,282974.96321868896,283044.03211212164,183.04403211212167,0.20430556847703674
2024-10-29,75.68589782714844,75.90043302741957,74.59460970127029,74.90215254128638,3360000,0,3783.0,69.0688934326754,286319.75148010254,286388.8203735352,186.38882037353522,1.1817201148719647
2024-10-30,74.6938247680664,75.4031594808144,74.61197379722198,75.18118394706605,3105600,0,3783.0,69.0688934326754,282566.7390975952,282635.8079910279,182.6358079910279,-1.310460505271227
2024-10-31,72.21114349365234,73.88032363871662,72.17394194459081,73.88032363871662,5942400,0,3783.0,69.0688934326754,273174.7558364868,273243.8247299195,173.2438247299195,-3.322998358865603
2024-11-01,72.72825622558594,73.2900260482037,72.29794447733123,72.34258633146487,3328800,0,3783.0,69.0688934326754,275130.9933013916,275200.0621948243,175.20006219482428,0.7159310798106278
2024-11-04,72.65757751464844,73.2143820886376,72.34011171280477,72.78158771175896,2911200,0,3783.0,69.0688934326754,274863.61573791504,274932.6846313477,174.9326846313477,-0.09715752291047375
2024-11-05,73.71041870117188,73.74389630558751,72.8373821188255,72.8373821188255,2513600,0,3783.0,69.0688934326754,278846.5139465332,278915.5828399659,178.91558283996588,1.4486812340841704
2024-11-06,76.0195083618164,76.16211557753213,75.07206843718393,75.26924802301326,5134400,0,3783.0,69.0688934326754,287581.80013275146,287650.86902618414,187.65086902618413,3.131874561211001
2024-11-07,77.57705688476562,77.5968951851765,76.57629372489289,76.61969426459378,4264000,0,3783.0,69.0688934326754,293474.00619506836,293543.07508850103,193.54307508850104,2.048388062328632
2024-11-08,77.4406509399414,77.68619629863647,77.14798866568033,77.54730547122504,3446400,0,3783.0,69.0688934326754,292957.98250579834,293027.051399231,193.02705139923103,-0.1757914708478303
2024-11-11,77.1244125366211,77.61673690949932,76.6618569662416,77.61673690949932,3454400,0,3783.0,69.0688934326754,291761.6526260376,291830.7215194703,191.8307215194703,-0.40826601982586475
2024-11-12,77.25960540771484,77.39601361688571,76.6606339487904,77.13311256609552,3238400,0,3783.0,69.0688934326754,292273.08725738525,292342.15615081793,192.34215615081794,0.17525044268293932
2024-11-13,76.94833374023438,77.58450671011623,76.78836329742113,77.13434905145171,5676800,0,3783.0,69.0688934326754,291095.54653930664,291164.6154327393,191.16461543273934,-0.4027953866055256
2024-11-14,76.63581848144531,77.21371023328001,76.4746067404849,77.04629192733591,2884800,0,3783.0,69.0688934326754,289913.3013153076,289982.3702087403,189.9823702087403,-0.4060401440751704
2024-11-15,74.7719497680664,75.8520737393998,74.44456103154849,75.8520737393998,4911200,0,3783.0,69.0688934326754,282862.2859725952,282931.3548660279,182.9313548660279,-2.4315324195870347
2024-11-18,74.991455078125,75.30644587465959,74.3937324906025,74.77196214010341,3436800,0,3783.0,69.0688934326754,283692.6745605469,283761.74345397955,183.76174345397956,0.2934947200690541
2024-11-19,75.91532897949219,75.94881415863848,74.5301370377235,74.60702276325878,3312800,0,3783.0,69.0688934326754,287187.68952941895,287256.7584228516,187.25675842285165,1.2316723622890047
2024-11-20,75.99592590332031,76.01576420346231,74.93439897466159,76.01328914655791,3030400,0,3783.0,69.0688934326754,287492.58769226074,287561.6565856934,187.5616565856934,0.10614133659232472
2024-11-21,76.79704284667969,77.29060103704242,75.58421941717776,76.83176176796533,3704000,0,3783.0,69.0688934326754,290523.21308898926,290592.28198242193,190.59228198242195,1.053904554839491
2024-11-22,77.08226013183594,77.13929997813095,76.51677393802663,76.7511474572046,4295200,0,3783.0,69.0688934326754,291602.19007873535,291671.258972168,191.67125897216803,0.3713027002593794
2024-11-25,77.04630279541016,77.82509056904745,76.76232213142173,77.68744104866327,5583200,0,3783.0,69.0688934326754,291466.1634750366,291535.2323684693,191.53523236846928,-0.046636958395585015
2024-11-26,77.2794418334961,77.65643772281173,77.0314214090443,77.34020562644955,2852800,0,3783.0,69.0688934326754,292348.1284561157,292417.1973495484,192.41719734954842,0.30252432061603773
2024-11-27,76.48453521728516,76.98677503354466,75.70823012324794,76.98677503354466,3337600,0,3783.0,69.0688934326754,289340.99672698975,289410.0656204224,189.41006562042242,-1.0283703408631384
2024-11-29,77.16535949707031,77.3637728217395,76.62095281399424,76.70032117145519,1688800,0,3783.0,69.0688934326754,291916.554977417,291985.62387084967,191.98562387084968,0.8899338884105212
2024-12-02,77.9242935180664,78.20951548165466,77.27323992838386,77.3253220962434,3457600,0,3783.0,69.0688934326754,294787.6023788452,294856.6712722779,194.8566712722779,0.9832838217740836
2024-12-03,78.32855987548828,78.3508808022541,77.50637167919683,77.71719052396057,2440800,0,3783.0,69.0688934326754,296316.94200897217,296386.01090240484,196.38601090240485,0.5186722157338286
2024-12-04,79.91588592529297,79.93573179434532,79.18423034484066,79.3342778307651,3933600,0,3783.0,69.0688934326754,302321.7964553833,302390.865348816,202.39086534881596,2.026024922069758
2024-12-05,79.5165786743164,79.96052971612544,79.44092670406917,79.93696747666775,3452000,0,3783.0,69.0688934326754,300811.21712493896,300880.28601837164,200.88028601837163,-0.49954529172098194
2024-12-06,79.92952728271484,80.1713486735005,79.65794465656754,79.73731299685294,2700800,0,3783.0,69.0688934326754,302373.40171051025,302442.47060394293,202.44247060394292,0.5192046997309463
2024-12-09,79.33303833007812,79.8749622678621,79.13958273179577,79.69886991315185,5318400,0,3783.0,69.0688934326754,300116.88400268555,300185.9528961182,200.1859528961182,-0.7460981598644834
2024-12-10,78.19462585449219,79.36032469885097,77.92800848034415,79.19538902248306,4460800,0,3783.0,69.0688934326754,295810.26960754395,295879.3385009766,195.87933850097664,-1.4346488746700081
2024-12-11,79.3913345336914,79.63191463348068,78.56666364514523,78.91761464363285,3643200,0,3783.0,69.0688934326754,300337.4185409546,300406.48743438727,200.40648743438726,1.5300659236115344
2024-12-12,79.04657745361328,79.35908557134145,78.73531064888908,78.96597536715505,2456000,0,3783.0,69.0688934326754,299033.20250701904,299102.2714004517,199.10227140045174,-0.4341504223407955
2024-12-13,79.41985321044922,80.13539450213462,78.80848381938861,79.90597108574006,2840000,0,3783.0,69.0688934326754,300445.3046951294,300514.37358856207,200.51437358856208,0.4721134953267425
2024-12-16,80.3548812866211,80.44044862272236,79.39380228893921,79.57610120888604,3426400,0,3783.0,69.0688934326754,303982.5159072876,304051.5848007203,204.05158480072026,1.1770522554109375
2024-12-17,79.86009216308594,80.08455033916005,79.31072784416384,79.79932837156603,3439200,0,3783.0,69.0688934326754,302110.7286529541,302179.7975463868,202.17979754638677,-0.6156150297852547
2024-12-18,77.13565063476562,80.39733659053063,76.8711892016968,80.15770109747939,8525600,0,3783.0,69.0688934326754,291804.16635131836,291873.23524475103,191.87323524475102,-3.4107383701101335
2024-12-19,77.20145416259766,78.18852781235375,77.10088485205652,77.99608130182764,6925600,0,3783.0,69.0688934326754,292053.10109710693,292122.1699905396,192.1221699905396,0.08528865128034635
2024-12-20,78.42070770263672,79.0154390430468,76.47139389068025,76.65267024636258,5290400,0,3783.0,69.0688934326754,296665.5372390747,296734.6061325074,196.7346061325074,1.5789408048410447
2024-12-23,79.14579772949219,79.15821069890308,78.16120978644592,78.72862192603098,3564000,0,3783.0,69.0688934326754,299408.55281066895,299477.6217041016,199.4776217041016,0.9244002940355767
2024-12-24,80.01492309570312,80.01492309570312,79.32831457599642,79.43633318267933,3484000,0,3783.0,69.0688934326754,302696.4540710449,302765.5229644776,202.76552296447758,1.097878780279804
2024-12-26,80.15397644042969,80.36132152975841,79.44254202698791,79.78646009244623,3670400,0,3783.0,69.0688934326754,303222.4928741455,303291.5617675782,203.29156176757817,0.1737446185912983
2024-12-27,78.90369415283203,79.69707851389015,78.13017963908794,79.69707851389015,4839200,0,3783.0,69.0688934326754,298492.6749801636,298561.74387359625,198.56174387359627,-1.5594953800945333
